"","County Name","CBSA","CBSA Name","ZIP","area_rent_br0","area_rent_br1","area_rent_br2","area_rent_br3","area_rent_br4","year"
"277","Spokane County","44060","Spokane, WA MSA",99205,520,610,800,1100,1250,2011
"278","Spokane County","44060","Spokane, WA MSA",99206,460,540,710,970,1110,2011
"279","Spokane County","44060","Spokane, WA MSA",99207,470,550,730,1000,1140,2011
"280","Spokane County","44060","Spokane, WA MSA",99208,440,520,680,930,1060,2011
"281","Spokane County","44060","Spokane, WA MSA",99210,470,550,730,1000,1140,2011
"282","Spokane County","44060","Spokane, WA MSA",99212,450,520,690,950,1070,2011
"283","Spokane County","44060","Spokane, WA MSA",99214,470,550,730,1000,1140,2011
"284","Spokane County","44060","Spokane, WA MSA",99216,450,530,700,960,1090,2011
"285","Spokane County","44060","Spokane, WA MSA",99217,490,580,760,1040,1180,2011
"286","Spokane County","44060","Spokane, WA MSA",99218,450,530,700,960,1090,2011
"287","Spokane County","44060","Spokane, WA MSA",99223,500,580,770,1060,1200,2011
"288","Spokane County","44060","Spokane, WA MSA",99224,480,560,740,1020,1150,2011
"289","Spokane County","44060","Spokane, WA MSA",99228,470,550,730,1000,1140,2011
"290","Thurston County","36500","Olympia, WA MSA",98501,590,660,840,1220,1480,2011
"291","Thurston County","36500","Olympia, WA MSA",98502,570,640,820,1190,1440,2011
"292","Thurston County","36500","Olympia, WA MSA",98503,610,680,870,1260,1530,2011
"293","Thurston County","36500","Olympia, WA MSA",98506,610,680,870,1260,1530,2011
"294","Thurston County","36500","Olympia, WA MSA",98507,630,700,900,1310,1580,2011
"295","Thurston County","36500","Olympia, WA MSA",98512,640,720,920,1340,1620,2011
"296","Thurston County","36500","Olympia, WA MSA",98513,720,810,1030,1500,1810,2011
"297","Thurston County","36500","Olympia, WA MSA",98516,660,740,950,1380,1670,2011
"298","Thurston County","36500","Olympia, WA MSA",98530,630,700,900,1310,1580,2011
"299","Thurston County","36500","Olympia, WA MSA",98531,630,700,900,1310,1580,2011
"300","Thurston County","36500","Olympia, WA MSA",98568,630,700,900,1310,1580,2011
"301","Thurston County","36500","Olympia, WA MSA",98576,630,700,900,1310,1580,2011
"302","Thurston County","36500","Olympia, WA MSA",98579,630,700,900,1310,1580,2011
"303","Thurston County","36500","Olympia, WA MSA",98589,630,700,900,1310,1580,2011
"304","Thurston County","36500","Olympia, WA MSA",98597,630,700,900,1310,1580,2011
"305","Whatcom County","13380","Bellingham, WA MSA",98220,610,680,850,1240,1400,2011
"306","Whatcom County","13380","Bellingham, WA MSA",98225,590,650,820,1200,1350,2011
"307","Whatcom County","13380","Bellingham, WA MSA",98226,650,720,900,1310,1480,2011
"308","Whatcom County","13380","Bellingham, WA MSA",98229,610,680,850,1240,1400,2011
"309","Whatcom County","13380","Bellingham, WA MSA",98230,610,670,840,1230,1380,2011
"310","Whatcom County","13380","Bellingham, WA MSA",98240,610,680,850,1240,1400,2011
"311","Whatcom County","13380","Bellingham, WA MSA",98244,610,680,850,1240,1400,2011
"312","Whatcom County","13380","Bellingham, WA MSA",98247,610,680,850,1240,1400,2011
"313","Whatcom County","13380","Bellingham, WA MSA",98248,580,650,810,1180,1330,2011
"314","Whatcom County","13380","Bellingham, WA MSA",98262,610,680,850,1240,1400,2011
"315","Whatcom County","13380","Bellingham, WA MSA",98264,590,650,820,1200,1350,2011
"316","Whatcom County","13380","Bellingham, WA MSA",98266,610,680,850,1240,1400,2011
"317","Whatcom County","13380","Bellingham, WA MSA",98276,610,680,850,1240,1400,2011
"318","Whatcom County","13380","Bellingham, WA MSA",98281,610,680,850,1240,1400,2011
"319","Whatcom County","13380","Bellingham, WA MSA",98283,610,680,850,1240,1400,2011
"320","Whatcom County","13380","Bellingham, WA MSA",98284,660,730,910,1330,1500,2011
"321","Whatcom County","13380","Bellingham, WA MSA",98295,610,680,850,1240,1400,2011
"322","Yakima County","49420","Yakima, WA MSA",98901,470,550,710,940,990,2011
"323","Yakima County","49420","Yakima, WA MSA",98902,490,580,750,990,1040,2011
"324","Yakima County","49420","Yakima, WA MSA",98903,510,600,780,1030,1080,2011
"325","Yakima County","49420","Yakima, WA MSA",98908,580,680,880,1160,1220,2011
"326","Yakima County","49420","Yakima, WA MSA",98921,510,600,780,1030,1080,2011
"327","Yakima County","49420","Yakima, WA MSA",98923,470,550,710,940,990,2011
"328","Yakima County","49420","Yakima, WA MSA",98930,510,600,780,1030,1080,2011
"329","Yakima County","49420","Yakima, WA MSA",98932,510,600,780,1030,1080,2011
"330","Yakima County","49420","Yakima, WA MSA",98933,510,600,780,1030,1080,2011
"331","Yakima County","49420","Yakima, WA MSA",98935,510,600,780,1030,1080,2011
"332","Yakima County","49420","Yakima, WA MSA",98936,510,600,780,1030,1080,2011
"333","Yakima County","49420","Yakima, WA MSA",98937,510,600,780,1030,1080,2011
"334","Yakima County","49420","Yakima, WA MSA",98938,470,550,710,940,990,2011
"335","Yakima County","49420","Yakima, WA MSA",98939,510,600,780,1030,1080,2011
"336","Yakima County","49420","Yakima, WA MSA",98942,510,600,780,1030,1080,2011
"337","Yakima County","49420","Yakima, WA MSA",98944,510,600,780,1030,1080,2011
"338","Yakima County","49420","Yakima, WA MSA",98947,510,600,780,1030,1080,2011
"339","Yakima County","49420","Yakima, WA MSA",98948,510,600,780,1030,1080,2011
"340","Yakima County","49420","Yakima, WA MSA",98951,470,550,710,940,990,2011
"341","Yakima County","49420","Yakima, WA MSA",98952,490,570,740,970,1030,2011
"342","Yakima County","49420","Yakima, WA MSA",98953,510,600,780,1030,1080,2011
"343","Yakima County","49420","Yakima, WA MSA",99350,510,600,780,1030,1080,2011
"344","Benton County","28420","Kennewick-Pasco-Richland, WA MSA",98930,500,550,690,930,1110,2012
"345","Benton County","28420","Kennewick-Pasco-Richland, WA MSA",98944,560,610,760,1030,1220,2012
"346","Benton County","28420","Kennewick-Pasco-Richland, WA MSA",99320,530,570,720,970,1150,2012
"347","Benton County","28420","Kennewick-Pasco-Richland, WA MSA",99336,530,580,730,990,1170,2012
"348","Benton County","28420","Kennewick-Pasco-Richland, WA MSA",99337,580,640,800,1080,1280,2012
"349","Benton County","28420","Kennewick-Pasco-Richland, WA MSA",99338,480,520,650,880,1040,2012
"350","Benton County","28420","Kennewick-Pasco-Richland, WA MSA",99345,420,460,580,780,930,2012
"351","Benton County","28420","Kennewick-Pasco-Richland, WA MSA",99346,560,610,760,1030,1220,2012
"352","Benton County","28420","Kennewick-Pasco-Richland, WA MSA",99350,470,510,640,870,1030,2012
"353","Benton County","28420","Kennewick-Pasco-Richland, WA MSA",99352,590,650,810,1100,1300,2012
"354","Benton County","28420","Kennewick-Pasco-Richland, WA MSA",99353,500,550,690,930,1110,2012
"355","Benton County","28420","Kennewick-Pasco-Richland, WA MSA",99354,560,610,770,1040,1230,2012
"356","Chelan County","48300","Wenatchee-East Wenatchee, WA MSA",98801,540,570,720,970,1120,2012
"357","Chelan County","48300","Wenatchee-East Wenatchee, WA MSA",98811,530,560,710,960,1100,2012
"358","Chelan County","48300","Wenatchee-East Wenatchee, WA MSA",98815,530,560,710,960,1100,2012
"359","Chelan County","48300","Wenatchee-East Wenatchee, WA MSA",98816,490,520,660,890,1020,2012
"360","Chelan County","48300","Wenatchee-East Wenatchee, WA MSA",98817,530,560,710,960,1100,2012
"361","Chelan County","48300","Wenatchee-East Wenatchee, WA MSA",98821,530,560,710,960,1100,2012
"362","Chelan County","48300","Wenatchee-East Wenatchee, WA MSA",98822,460,480,610,820,950,2012
"363","Chelan County","48300","Wenatchee-East Wenatchee, WA MSA",98826,610,650,820,1110,1270,2012
"364","Chelan County","48300","Wenatchee-East Wenatchee, WA MSA",98828,520,550,700,940,1090,2012
"365","Chelan County","48300","Wenatchee-East Wenatchee, WA MSA",98831,440,470,590,800,920,2012
"366","Chelan County","48300","Wenatchee-East Wenatchee, WA MSA",98836,530,560,710,960,1100,2012
"367","Chelan County","48300","Wenatchee-East Wenatchee, WA MSA",98847,430,460,580,780,900,2012
"368","Chelan County","48300","Wenatchee-East Wenatchee, WA MSA",98852,530,560,710,960,1100,2012
"369","Cowlitz County","31020","Longview, WA MSA",98581,480,600,700,1020,1160,2012
"370","Cowlitz County","31020","Longview, WA MSA",98601,480,600,700,1020,1160,2012
"371","Cowlitz County","31020","Longview, WA MSA",98603,450,560,650,950,1080,2012
"372","Cowlitz County","31020","Longview, WA MSA",98609,480,600,700,1020,1160,2012
"373","Cowlitz County","31020","Longview, WA MSA",98611,460,580,670,980,1110,2012
"374","Cowlitz County","31020","Longview, WA MSA",98616,480,600,700,1020,1160,2012
"375","Cowlitz County","31020","Longview, WA MSA",98625,610,770,890,1300,1480,2012
"376","Cowlitz County","31020","Longview, WA MSA",98626,470,590,680,990,1130,2012
"377","Cowlitz County","31020","Longview, WA MSA",98632,450,560,650,950,1080,2012
"378","Cowlitz County","31020","Longview, WA MSA",98645,510,650,750,1090,1250,2012
"379","Cowlitz County","31020","Longview, WA MSA",98649,490,610,710,1030,1180,2012
"380","Cowlitz County","31020","Longview, WA MSA",98674,510,640,740,1080,1230,2012
"381","Douglas County","48300","Wenatchee-East Wenatchee, WA MSA",98802,580,620,780,1050,1210,2012
"382","Douglas County","48300","Wenatchee-East Wenatchee, WA MSA",98812,570,600,760,1030,1180,2012
"383","Douglas County","48300","Wenatchee-East Wenatchee, WA MSA",98813,430,460,580,780,900,2012
"384","Douglas County","48300","Wenatchee-East Wenatchee, WA MSA",98816,490,520,660,890,1020,2012
"385","Douglas County","48300","Wenatchee-East Wenatchee, WA MSA",98823,570,600,760,1030,1180,2012
"386","Douglas County","48300","Wenatchee-East Wenatchee, WA MSA",98830,470,500,630,850,980,2012
"387","Douglas County","48300","Wenatchee-East Wenatchee, WA MSA",98843,510,540,680,920,1060,2012
"388","Douglas County","48300","Wenatchee-East Wenatchee, WA MSA",98845,570,600,760,1030,1180,2012
"389","Douglas County","48300","Wenatchee-East Wenatchee, WA MSA",98848,570,600,760,1030,1180,2012
"390","Douglas County","48300","Wenatchee-East Wenatchee, WA MSA",98850,580,610,770,1040,1200,2012
"391","Douglas County","48300","Wenatchee-East Wenatchee, WA MSA",98858,540,570,720,970,1120,2012
"392","Douglas County","48300","Wenatchee-East Wenatchee, WA MSA",99115,570,600,760,1030,1180,2012
"393","Douglas County","48300","Wenatchee-East Wenatchee, WA MSA",99116,520,550,690,930,1070,2012
"394","Douglas County","48300","Wenatchee-East Wenatchee, WA MSA",99133,570,600,760,1030,1180,2012
"395","Franklin County","28420","Kennewick-Pasco-Richland, WA MSA",99301,500,540,680,920,1090,2012
"396","Franklin County","28420","Kennewick-Pasco-Richland, WA MSA",99326,460,500,630,850,1010,2012
"397","Franklin County","28420","Kennewick-Pasco-Richland, WA MSA",99330,610,670,840,1140,1350,2012
"398","Franklin County","28420","Kennewick-Pasco-Richland, WA MSA",99335,540,590,740,1000,1190,2012
"399","Franklin County","28420","Kennewick-Pasco-Richland, WA MSA",99343,440,480,600,810,960,2012
"400","Franklin County","28420","Kennewick-Pasco-Richland, WA MSA",99344,510,560,700,950,1120,2012
"401","Franklin County","28420","Kennewick-Pasco-Richland, WA MSA",99359,510,560,700,950,1120,2012
"402","Franklin County","28420","Kennewick-Pasco-Richland, WA MSA",99371,510,560,700,950,1120,2012
"403","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98001,930,1060,1280,1810,2210,2012
"404","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98002,650,740,890,1260,1540,2012
"405","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98003,690,780,940,1330,1620,2012
"406","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98004,1010,1160,1390,1960,2400,2012
"407","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98005,830,950,1140,1610,1970,2012
"408","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98006,1010,1160,1390,1960,2400,2012
"409","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98007,870,990,1190,1680,2050,2012
"410","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98008,1040,1190,1430,2020,2470,2012
"411","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98010,660,760,910,1290,1570,2012
"412","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98011,850,960,1160,1640,2000,2012
"413","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98014,750,860,1030,1460,1780,2012
"414","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98019,1070,1220,1470,2080,2540,2012
"415","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98022,670,760,920,1300,1590,2012
"416","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98023,770,870,1050,1480,1810,2012
"417","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98024,710,810,970,1370,1670,2012
"418","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98027,930,1060,1280,1810,2210,2012
"419","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98028,730,830,1000,1410,1730,2012
"420","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98029,1130,1290,1550,2190,2680,2012
"421","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98030,700,800,960,1360,1660,2012
"422","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98031,770,870,1050,1480,1810,2012
"423","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98032,690,780,940,1330,1620,2012
"424","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98033,1050,1200,1440,2030,2490,2012
"425","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98034,830,950,1140,1610,1970,2012
"426","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98038,870,1000,1200,1700,2070,2012
"427","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98039,770,880,1060,1500,1830,2012
"428","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98040,1060,1210,1460,2060,2520,2012
"429","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98042,950,1090,1310,1850,2260,2012
"430","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98045,730,830,1000,1410,1730,2012
"431","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98047,690,790,950,1340,1640,2012
"432","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98050,770,880,1060,1500,1830,2012
"433","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98051,690,780,940,1330,1620,2012
"434","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98052,950,1090,1310,1850,2260,2012
"435","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98053,1120,1280,1540,2180,2660,2012
"436","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98055,800,910,1100,1550,1900,2012
"437","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98056,740,850,1020,1440,1760,2012
"438","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98057,710,810,970,1370,1670,2012
"439","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98058,870,1000,1200,1700,2070,2012
"440","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98059,860,980,1180,1670,2040,2012
"441","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98063,770,880,1060,1500,1830,2012
"442","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98065,1060,1200,1450,2050,2500,2012
"443","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98068,770,880,1060,1500,1830,2012
"444","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98070,990,1130,1360,1920,2350,2012
"445","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98072,840,960,1150,1620,1980,2012
"446","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98074,1130,1290,1550,2190,2680,2012
"447","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98075,1130,1290,1550,2190,2680,2012
"448","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98077,1130,1290,1550,2190,2680,2012
"449","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98092,810,920,1110,1570,1920,2012
"450","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98101,730,830,1000,1410,1730,2012
"451","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98102,740,840,1010,1430,1740,2012
"452","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98103,790,910,1090,1540,1880,2012
"453","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98104,610,690,830,1170,1430,2012
"454","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98105,720,820,990,1400,1710,2012
"455","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98106,750,860,1030,1460,1780,2012
"456","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98107,740,840,1010,1430,1740,2012
"457","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98108,710,810,970,1370,1670,2012
"458","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98109,790,910,1090,1540,1880,2012
"459","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98112,860,980,1180,1670,2040,2012
"460","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98115,820,930,1120,1580,1930,2012
"461","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98116,820,940,1130,1600,1950,2012
"462","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98117,770,880,1060,1500,1830,2012
"463","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98118,660,760,910,1290,1570,2012
"464","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98119,750,860,1030,1460,1780,2012
"465","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98121,870,1000,1200,1700,2070,2012
"466","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98122,700,800,960,1360,1660,2012
"467","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98125,670,760,920,1300,1590,2012
"468","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98126,800,910,1100,1550,1900,2012
"469","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98133,720,820,990,1400,1710,2012
"470","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98134,700,800,960,1360,1660,2012
"471","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98136,770,880,1060,1500,1830,2012
"472","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98144,670,760,920,1300,1590,2012
"473","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98146,700,800,960,1360,1660,2012
"474","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98148,690,790,950,1340,1640,2012
"475","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98154,770,880,1060,1500,1830,2012
"476","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98155,780,890,1070,1510,1850,2012
"477","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98158,770,880,1060,1500,1830,2012
"478","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98164,770,880,1060,1500,1830,2012
"479","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98166,630,720,870,1230,1500,2012
"480","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98168,690,790,950,1340,1640,2012
"481","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98174,770,880,1060,1500,1830,2012
"482","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98177,920,1050,1260,1780,2170,2012
