"","county","cbsa","region","state","zip","year","Bedrooms","Rent"
"310","King County","42660","Seattle-Tacoma-Bellevue","WA",98003,2012,"Four Bedrooms",1620
"311","King County","42660","Seattle-Tacoma-Bellevue","WA",98004,2012,"Studio",1010
"312","King County","42660","Seattle-Tacoma-Bellevue","WA",98004,2012,"One Bedroom",1160
"313","King County","42660","Seattle-Tacoma-Bellevue","WA",98004,2012,"Two Bedrooms",1390
"314","King County","42660","Seattle-Tacoma-Bellevue","WA",98004,2012,"Three Bedrooms",1960
"315","King County","42660","Seattle-Tacoma-Bellevue","WA",98004,2012,"Four Bedrooms",2400
"316","King County","42660","Seattle-Tacoma-Bellevue","WA",98005,2012,"Studio",830
"317","King County","42660","Seattle-Tacoma-Bellevue","WA",98005,2012,"One Bedroom",950
"318","King County","42660","Seattle-Tacoma-Bellevue","WA",98005,2012,"Two Bedrooms",1140
"319","King County","42660","Seattle-Tacoma-Bellevue","WA",98005,2012,"Three Bedrooms",1610
"320","King County","42660","Seattle-Tacoma-Bellevue","WA",98005,2012,"Four Bedrooms",1970
"321","King County","42660","Seattle-Tacoma-Bellevue","WA",98006,2012,"Studio",1010
"322","King County","42660","Seattle-Tacoma-Bellevue","WA",98006,2012,"One Bedroom",1160
"323","King County","42660","Seattle-Tacoma-Bellevue","WA",98006,2012,"Two Bedrooms",1390
"324","King County","42660","Seattle-Tacoma-Bellevue","WA",98006,2012,"Three Bedrooms",1960
"325","King County","42660","Seattle-Tacoma-Bellevue","WA",98006,2012,"Four Bedrooms",2400
"326","King County","42660","Seattle-Tacoma-Bellevue","WA",98007,2012,"Studio",870
"327","King County","42660","Seattle-Tacoma-Bellevue","WA",98007,2012,"One Bedroom",990
"328","King County","42660","Seattle-Tacoma-Bellevue","WA",98007,2012,"Two Bedrooms",1190
"329","King County","42660","Seattle-Tacoma-Bellevue","WA",98007,2012,"Three Bedrooms",1680
"330","King County","42660","Seattle-Tacoma-Bellevue","WA",98007,2012,"Four Bedrooms",2050
"331","King County","42660","Seattle-Tacoma-Bellevue","WA",98008,2012,"Studio",1040
"332","King County","42660","Seattle-Tacoma-Bellevue","WA",98008,2012,"One Bedroom",1190
"333","King County","42660","Seattle-Tacoma-Bellevue","WA",98008,2012,"Two Bedrooms",1430
"334","King County","42660","Seattle-Tacoma-Bellevue","WA",98008,2012,"Three Bedrooms",2020
"335","King County","42660","Seattle-Tacoma-Bellevue","WA",98008,2012,"Four Bedrooms",2470
"336","King County","42660","Seattle-Tacoma-Bellevue","WA",98010,2012,"Studio",660
"337","King County","42660","Seattle-Tacoma-Bellevue","WA",98010,2012,"One Bedroom",760
"338","King County","42660","Seattle-Tacoma-Bellevue","WA",98010,2012,"Two Bedrooms",910
"339","King County","42660","Seattle-Tacoma-Bellevue","WA",98010,2012,"Three Bedrooms",1290
"340","King County","42660","Seattle-Tacoma-Bellevue","WA",98010,2012,"Four Bedrooms",1570
"341","King County","42660","Seattle-Tacoma-Bellevue","WA",98011,2012,"Studio",850
"342","King County","42660","Seattle-Tacoma-Bellevue","WA",98011,2012,"One Bedroom",960
"343","King County","42660","Seattle-Tacoma-Bellevue","WA",98011,2012,"Two Bedrooms",1160
"344","King County","42660","Seattle-Tacoma-Bellevue","WA",98011,2012,"Three Bedrooms",1640
"345","King County","42660","Seattle-Tacoma-Bellevue","WA",98011,2012,"Four Bedrooms",2000
"346","King County","42660","Seattle-Tacoma-Bellevue","WA",98014,2012,"Studio",750
"347","King County","42660","Seattle-Tacoma-Bellevue","WA",98014,2012,"One Bedroom",860
"348","King County","42660","Seattle-Tacoma-Bellevue","WA",98014,2012,"Two Bedrooms",1030
"349","King County","42660","Seattle-Tacoma-Bellevue","WA",98014,2012,"Three Bedrooms",1460
"350","King County","42660","Seattle-Tacoma-Bellevue","WA",98014,2012,"Four Bedrooms",1780
"351","King County","42660","Seattle-Tacoma-Bellevue","WA",98019,2012,"Studio",1070
"352","King County","42660","Seattle-Tacoma-Bellevue","WA",98019,2012,"One Bedroom",1220
"353","King County","42660","Seattle-Tacoma-Bellevue","WA",98019,2012,"Two Bedrooms",1470
"354","King County","42660","Seattle-Tacoma-Bellevue","WA",98019,2012,"Three Bedrooms",2080
"355","King County","42660","Seattle-Tacoma-Bellevue","WA",98019,2012,"Four Bedrooms",2540
"356","King County","42660","Seattle-Tacoma-Bellevue","WA",98022,2012,"Studio",670
"357","King County","42660","Seattle-Tacoma-Bellevue","WA",98022,2012,"One Bedroom",760
"358","King County","42660","Seattle-Tacoma-Bellevue","WA",98022,2012,"Two Bedrooms",920
"359","King County","42660","Seattle-Tacoma-Bellevue","WA",98022,2012,"Three Bedrooms",1300
"360","King County","42660","Seattle-Tacoma-Bellevue","WA",98022,2012,"Four Bedrooms",1590
"361","King County","42660","Seattle-Tacoma-Bellevue","WA",98023,2012,"Studio",770
"362","King County","42660","Seattle-Tacoma-Bellevue","WA",98023,2012,"One Bedroom",870
"363","King County","42660","Seattle-Tacoma-Bellevue","WA",98023,2012,"Two Bedrooms",1050
"364","King County","42660","Seattle-Tacoma-Bellevue","WA",98023,2012,"Three Bedrooms",1480
"365","King County","42660","Seattle-Tacoma-Bellevue","WA",98023,2012,"Four Bedrooms",1810
"366","King County","42660","Seattle-Tacoma-Bellevue","WA",98024,2012,"Studio",710
"367","King County","42660","Seattle-Tacoma-Bellevue","WA",98024,2012,"One Bedroom",810
"368","King County","42660","Seattle-Tacoma-Bellevue","WA",98024,2012,"Two Bedrooms",970
"369","King County","42660","Seattle-Tacoma-Bellevue","WA",98024,2012,"Three Bedrooms",1370
"370","King County","42660","Seattle-Tacoma-Bellevue","WA",98024,2012,"Four Bedrooms",1670
"371","King County","42660","Seattle-Tacoma-Bellevue","WA",98027,2012,"Studio",930
"372","King County","42660","Seattle-Tacoma-Bellevue","WA",98027,2012,"One Bedroom",1060
"373","King County","42660","Seattle-Tacoma-Bellevue","WA",98027,2012,"Two Bedrooms",1280
"374","King County","42660","Seattle-Tacoma-Bellevue","WA",98027,2012,"Three Bedrooms",1810
"375","King County","42660","Seattle-Tacoma-Bellevue","WA",98027,2012,"Four Bedrooms",2210
"376","King County","42660","Seattle-Tacoma-Bellevue","WA",98028,2012,"Studio",730
"377","King County","42660","Seattle-Tacoma-Bellevue","WA",98028,2012,"One Bedroom",830
"378","King County","42660","Seattle-Tacoma-Bellevue","WA",98028,2012,"Two Bedrooms",1000
"379","King County","42660","Seattle-Tacoma-Bellevue","WA",98028,2012,"Three Bedrooms",1410
"380","King County","42660","Seattle-Tacoma-Bellevue","WA",98028,2012,"Four Bedrooms",1730
"381","King County","42660","Seattle-Tacoma-Bellevue","WA",98029,2012,"Studio",1130
"382","King County","42660","Seattle-Tacoma-Bellevue","WA",98029,2012,"One Bedroom",1290
"383","King County","42660","Seattle-Tacoma-Bellevue","WA",98029,2012,"Two Bedrooms",1550
"384","King County","42660","Seattle-Tacoma-Bellevue","WA",98029,2012,"Three Bedrooms",2190
"385","King County","42660","Seattle-Tacoma-Bellevue","WA",98029,2012,"Four Bedrooms",2680
"386","King County","42660","Seattle-Tacoma-Bellevue","WA",98030,2012,"Studio",700
"387","King County","42660","Seattle-Tacoma-Bellevue","WA",98030,2012,"One Bedroom",800
"388","King County","42660","Seattle-Tacoma-Bellevue","WA",98030,2012,"Two Bedrooms",960
"389","King County","42660","Seattle-Tacoma-Bellevue","WA",98030,2012,"Three Bedrooms",1360
"390","King County","42660","Seattle-Tacoma-Bellevue","WA",98030,2012,"Four Bedrooms",1660
"391","King County","42660","Seattle-Tacoma-Bellevue","WA",98031,2012,"Studio",770
"392","King County","42660","Seattle-Tacoma-Bellevue","WA",98031,2012,"One Bedroom",870
"393","King County","42660","Seattle-Tacoma-Bellevue","WA",98031,2012,"Two Bedrooms",1050
"394","King County","42660","Seattle-Tacoma-Bellevue","WA",98031,2012,"Three Bedrooms",1480
"395","King County","42660","Seattle-Tacoma-Bellevue","WA",98031,2012,"Four Bedrooms",1810
"396","King County","42660","Seattle-Tacoma-Bellevue","WA",98032,2012,"Studio",690
"397","King County","42660","Seattle-Tacoma-Bellevue","WA",98032,2012,"One Bedroom",780
"398","King County","42660","Seattle-Tacoma-Bellevue","WA",98032,2012,"Two Bedrooms",940
"399","King County","42660","Seattle-Tacoma-Bellevue","WA",98032,2012,"Three Bedrooms",1330
"400","King County","42660","Seattle-Tacoma-Bellevue","WA",98032,2012,"Four Bedrooms",1620
"401","King County","42660","Seattle-Tacoma-Bellevue","WA",98033,2012,"Studio",1050
"402","King County","42660","Seattle-Tacoma-Bellevue","WA",98033,2012,"One Bedroom",1200
"403","King County","42660","Seattle-Tacoma-Bellevue","WA",98033,2012,"Two Bedrooms",1440
"404","King County","42660","Seattle-Tacoma-Bellevue","WA",98033,2012,"Three Bedrooms",2030
"405","King County","42660","Seattle-Tacoma-Bellevue","WA",98033,2012,"Four Bedrooms",2490
"406","King County","42660","Seattle-Tacoma-Bellevue","WA",98034,2012,"Studio",830
"407","King County","42660","Seattle-Tacoma-Bellevue","WA",98034,2012,"One Bedroom",950
"408","King County","42660","Seattle-Tacoma-Bellevue","WA",98034,2012,"Two Bedrooms",1140
"409","King County","42660","Seattle-Tacoma-Bellevue","WA",98034,2012,"Three Bedrooms",1610
"410","King County","42660","Seattle-Tacoma-Bellevue","WA",98034,2012,"Four Bedrooms",1970
"411","King County","42660","Seattle-Tacoma-Bellevue","WA",98038,2012,"Studio",870
"412","King County","42660","Seattle-Tacoma-Bellevue","WA",98038,2012,"One Bedroom",1000
"413","King County","42660","Seattle-Tacoma-Bellevue","WA",98038,2012,"Two Bedrooms",1200
"414","King County","42660","Seattle-Tacoma-Bellevue","WA",98038,2012,"Three Bedrooms",1700
"415","King County","42660","Seattle-Tacoma-Bellevue","WA",98038,2012,"Four Bedrooms",2070
"416","King County","42660","Seattle-Tacoma-Bellevue","WA",98039,2012,"Studio",770
"417","King County","42660","Seattle-Tacoma-Bellevue","WA",98039,2012,"One Bedroom",880
"418","King County","42660","Seattle-Tacoma-Bellevue","WA",98039,2012,"Two Bedrooms",1060
"419","King County","42660","Seattle-Tacoma-Bellevue","WA",98039,2012,"Three Bedrooms",1500
"420","King County","42660","Seattle-Tacoma-Bellevue","WA",98039,2012,"Four Bedrooms",1830
"421","King County","42660","Seattle-Tacoma-Bellevue","WA",98040,2012,"Studio",1060
"422","King County","42660","Seattle-Tacoma-Bellevue","WA",98040,2012,"One Bedroom",1210
"423","King County","42660","Seattle-Tacoma-Bellevue","WA",98040,2012,"Two Bedrooms",1460
"424","King County","42660","Seattle-Tacoma-Bellevue","WA",98040,2012,"Three Bedrooms",2060
"425","King County","42660","Seattle-Tacoma-Bellevue","WA",98040,2012,"Four Bedrooms",2520
"426","King County","42660","Seattle-Tacoma-Bellevue","WA",98042,2012,"Studio",950
"427","King County","42660","Seattle-Tacoma-Bellevue","WA",98042,2012,"One Bedroom",1090
"428","King County","42660","Seattle-Tacoma-Bellevue","WA",98042,2012,"Two Bedrooms",1310
"429","King County","42660","Seattle-Tacoma-Bellevue","WA",98042,2012,"Three Bedrooms",1850
"430","King County","42660","Seattle-Tacoma-Bellevue","WA",98042,2012,"Four Bedrooms",2260
"431","King County","42660","Seattle-Tacoma-Bellevue","WA",98045,2012,"Studio",730
"432","King County","42660","Seattle-Tacoma-Bellevue","WA",98045,2012,"One Bedroom",830
"433","King County","42660","Seattle-Tacoma-Bellevue","WA",98045,2012,"Two Bedrooms",1000
"434","King County","42660","Seattle-Tacoma-Bellevue","WA",98045,2012,"Three Bedrooms",1410
"435","King County","42660","Seattle-Tacoma-Bellevue","WA",98045,2012,"Four Bedrooms",1730
"436","King County","42660","Seattle-Tacoma-Bellevue","WA",98047,2012,"Studio",690
"437","King County","42660","Seattle-Tacoma-Bellevue","WA",98047,2012,"One Bedroom",790
"438","King County","42660","Seattle-Tacoma-Bellevue","WA",98047,2012,"Two Bedrooms",950
"439","King County","42660","Seattle-Tacoma-Bellevue","WA",98047,2012,"Three Bedrooms",1340
"440","King County","42660","Seattle-Tacoma-Bellevue","WA",98047,2012,"Four Bedrooms",1640
"441","King County","42660","Seattle-Tacoma-Bellevue","WA",98050,2012,"Studio",770
"442","King County","42660","Seattle-Tacoma-Bellevue","WA",98050,2012,"One Bedroom",880
"443","King County","42660","Seattle-Tacoma-Bellevue","WA",98050,2012,"Two Bedrooms",1060
"444","King County","42660","Seattle-Tacoma-Bellevue","WA",98050,2012,"Three Bedrooms",1500
"445","King County","42660","Seattle-Tacoma-Bellevue","WA",98050,2012,"Four Bedrooms",1830
"446","King County","42660","Seattle-Tacoma-Bellevue","WA",98051,2012,"Studio",690
"447","King County","42660","Seattle-Tacoma-Bellevue","WA",98051,2012,"One Bedroom",780
"448","King County","42660","Seattle-Tacoma-Bellevue","WA",98051,2012,"Two Bedrooms",940
"449","King County","42660","Seattle-Tacoma-Bellevue","WA",98051,2012,"Three Bedrooms",1330
"450","King County","42660","Seattle-Tacoma-Bellevue","WA",98051,2012,"Four Bedrooms",1620
"451","King County","42660","Seattle-Tacoma-Bellevue","WA",98052,2012,"Studio",950
"452","King County","42660","Seattle-Tacoma-Bellevue","WA",98052,2012,"One Bedroom",1090
"453","King County","42660","Seattle-Tacoma-Bellevue","WA",98052,2012,"Two Bedrooms",1310
"454","King County","42660","Seattle-Tacoma-Bellevue","WA",98052,2012,"Three Bedrooms",1850
"455","King County","42660","Seattle-Tacoma-Bellevue","WA",98052,2012,"Four Bedrooms",2260
"456","King County","42660","Seattle-Tacoma-Bellevue","WA",98053,2012,"Studio",1120
"457","King County","42660","Seattle-Tacoma-Bellevue","WA",98053,2012,"One Bedroom",1280
"458","King County","42660","Seattle-Tacoma-Bellevue","WA",98053,2012,"Two Bedrooms",1540
"459","King County","42660","Seattle-Tacoma-Bellevue","WA",98053,2012,"Three Bedrooms",2180
"460","King County","42660","Seattle-Tacoma-Bellevue","WA",98053,2012,"Four Bedrooms",2660
"461","King County","42660","Seattle-Tacoma-Bellevue","WA",98055,2012,"Studio",800
"462","King County","42660","Seattle-Tacoma-Bellevue","WA",98055,2012,"One Bedroom",910
"463","King County","42660","Seattle-Tacoma-Bellevue","WA",98055,2012,"Two Bedrooms",1100
"464","King County","42660","Seattle-Tacoma-Bellevue","WA",98055,2012,"Three Bedrooms",1550
"465","King County","42660","Seattle-Tacoma-Bellevue","WA",98055,2012,"Four Bedrooms",1900
"466","King County","42660","Seattle-Tacoma-Bellevue","WA",98056,2012,"Studio",740
"467","King County","42660","Seattle-Tacoma-Bellevue","WA",98056,2012,"One Bedroom",850
"468","King County","42660","Seattle-Tacoma-Bellevue","WA",98056,2012,"Two Bedrooms",1020
"469","King County","42660","Seattle-Tacoma-Bellevue","WA",98056,2012,"Three Bedrooms",1440
"470","King County","42660","Seattle-Tacoma-Bellevue","WA",98056,2012,"Four Bedrooms",1760
"471","King County","42660","Seattle-Tacoma-Bellevue","WA",98057,2012,"Studio",710
"472","King County","42660","Seattle-Tacoma-Bellevue","WA",98057,2012,"One Bedroom",810
"473","King County","42660","Seattle-Tacoma-Bellevue","WA",98057,2012,"Two Bedrooms",970
"474","King County","42660","Seattle-Tacoma-Bellevue","WA",98057,2012,"Three Bedrooms",1370
"475","King County","42660","Seattle-Tacoma-Bellevue","WA",98057,2012,"Four Bedrooms",1670
"476","King County","42660","Seattle-Tacoma-Bellevue","WA",98058,2012,"Studio",870
"477","King County","42660","Seattle-Tacoma-Bellevue","WA",98058,2012,"One Bedroom",1000
"478","King County","42660","Seattle-Tacoma-Bellevue","WA",98058,2012,"Two Bedrooms",1200
"479","King County","42660","Seattle-Tacoma-Bellevue","WA",98058,2012,"Three Bedrooms",1700
"480","King County","42660","Seattle-Tacoma-Bellevue","WA",98058,2012,"Four Bedrooms",2070
"481","King County","42660","Seattle-Tacoma-Bellevue","WA",98059,2012,"Studio",860
"482","King County","42660","Seattle-Tacoma-Bellevue","WA",98059,2012,"One Bedroom",980
"483","King County","42660","Seattle-Tacoma-Bellevue","WA",98059,2012,"Two Bedrooms",1180
"484","King County","42660","Seattle-Tacoma-Bellevue","WA",98059,2012,"Three Bedrooms",1670
"485","King County","42660","Seattle-Tacoma-Bellevue","WA",98059,2012,"Four Bedrooms",2040
"486","King County","42660","Seattle-Tacoma-Bellevue","WA",98063,2012,"Studio",770
"487","King County","42660","Seattle-Tacoma-Bellevue","WA",98063,2012,"One Bedroom",880
"488","King County","42660","Seattle-Tacoma-Bellevue","WA",98063,2012,"Two Bedrooms",1060
"489","King County","42660","Seattle-Tacoma-Bellevue","WA",98063,2012,"Three Bedrooms",1500
"490","King County","42660","Seattle-Tacoma-Bellevue","WA",98063,2012,"Four Bedrooms",1830
"491","King County","42660","Seattle-Tacoma-Bellevue","WA",98065,2012,"Studio",1060
"492","King County","42660","Seattle-Tacoma-Bellevue","WA",98065,2012,"One Bedroom",1200
"493","King County","42660","Seattle-Tacoma-Bellevue","WA",98065,2012,"Two Bedrooms",1450
"494","King County","42660","Seattle-Tacoma-Bellevue","WA",98065,2012,"Three Bedrooms",2050
"495","King County","42660","Seattle-Tacoma-Bellevue","WA",98065,2012,"Four Bedrooms",2500
"496","King County","42660","Seattle-Tacoma-Bellevue","WA",98068,2012,"Studio",770
"497","King County","42660","Seattle-Tacoma-Bellevue","WA",98068,2012,"One Bedroom",880
"498","King County","42660","Seattle-Tacoma-Bellevue","WA",98068,2012,"Two Bedrooms",1060
"499","King County","42660","Seattle-Tacoma-Bellevue","WA",98068,2012,"Three Bedrooms",1500
"500","King County","42660","Seattle-Tacoma-Bellevue","WA",98068,2012,"Four Bedrooms",1830
"501","King County","42660","Seattle-Tacoma-Bellevue","WA",98070,2012,"Studio",990
"502","King County","42660","Seattle-Tacoma-Bellevue","WA",98070,2012,"One Bedroom",1130
"503","King County","42660","Seattle-Tacoma-Bellevue","WA",98070,2012,"Two Bedrooms",1360
"504","King County","42660","Seattle-Tacoma-Bellevue","WA",98070,2012,"Three Bedrooms",1920
"505","King County","42660","Seattle-Tacoma-Bellevue","WA",98070,2012,"Four Bedrooms",2350
"506","King County","42660","Seattle-Tacoma-Bellevue","WA",98072,2012,"Studio",840
"507","King County","42660","Seattle-Tacoma-Bellevue","WA",98072,2012,"One Bedroom",960
